Sale?,URL,Name,Current Price,Shipping,Page URL
,"<a class=""item-title"" href=""https://www.newegg.com/acer-24-full-hd/p/N82E16824009999?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-009-999-_-Product"" title=""View Details"">Acer B246HL 24"" LED LCD Monitor - 16:9 - 5 ms</a>","Acer B246HL 24"" LED LCD Monitor - 16:9 - 5 ms",$157.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-27-full-hd/p/N82E16824650052?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2054-_-Product"" title=""View Details"">ViewZ VZ-27LX 27"" LED LCD Monitor - 16:9 - 5 ms</a>","ViewZ VZ-27LX 27"" LED LCD Monitor - 16:9 - 5 ms",$618.00,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/dell-210-ahjw-23-8/p/N82E16824260430?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-260-430-_-Product"" title=""View Details"">Dell 210-AHJW Black 23.8"" 6ms LED Monitor</a>","Dell 210-AHJW Black 23.8"" 6ms LED Monitor",$434.83,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-0003-001V1?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAKWFCTC8321-_-Product"" title=""View Details"">NEC V404 40"" 1920x1080 FHD LED 16:9 8ms 60Hz Commercial Display Monitor</a>","NEC V404 40"" 1920x1080 FHD LED 16:9 8ms 60Hz Commercial Display Monitor","$1,056.44",Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-04BU2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466AY75076-_-Product"" title=""View Details"">ASUS Q550LF-BBI7T07 IPS DISPLAY 15.6"" FHD LED LCD Screen</a>","ASUS Q550LF-BBI7T07 IPS DISPLAY 15.6"" FHD LED LCD Screen",$80.35,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/aoc-i2381fh-23-full-hd/p/N82E16824160306?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA87B6V42564-_-Product"" title=""View Details"">AOC Style-line I2381FH 23"" LED LCD Monitor - 16:9 - 4 ms</a>","AOC Style-line I2381FH 23"" LED LCD Monitor - 16:9 - 4 ms",$663.98,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/aoc-21-5-full-hd/p/N82E16824160307?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA87B6V42468-_-Product"" title=""View Details"">AOC Style-line I2281FWH 21.5"" LED LCD Monitor - 16:9 - 4 ms</a>","AOC Style-line I2281FWH 21.5"" LED LCD Monitor - 16:9 - 4 ms",$551.98,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02Y31?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APP4708-_-Product"" title=""View Details"">HP Probook L13837-001 LCD LED Replacemennt Screen 15.6"" FHD IPS Display New</a>","HP Probook L13837-001 LCD LED Replacemennt Screen 15.6"" FHD IPS Display New",$95.77,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY1?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7218-_-Product"" title=""View Details"">HP Pavilion Gaming Laptop 15-CX0056WM 15.6"" FHD LED LCD Screen Replacement.</a>","HP Pavilion Gaming Laptop 15-CX0056WM 15.6"" FHD LED LCD Screen Replacement.",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02MD5?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM5543-_-Product"" title=""View Details"">Asus NJ751JX Series Laptop Screen Compatible 17.3"" eDP LED Full-HD IPS 1920x1080</a>","Asus NJ751JX Series Laptop Screen Compatible 17.3"" eDP LED Full-HD IPS 1920x1080",$159.60,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-23-full-hd/p/0JC-006W-00009?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2062-_-Product"" title=""View Details"">ViewZ VZ-PVM-I2B3N 23"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-I2B3N 23"" LED LCD Monitor - 16:9",$944.45,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-24-full-hd/p/0JC-006W-00011?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2051-_-Product"" title=""View Details"">ViewZ VZ-24LX 24"" LED LCD Monitor - 16:9 - 5 ms</a>","ViewZ VZ-24LX 24"" LED LCD Monitor - 16:9 - 5 ms",$472.96,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-03487?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APR2538-_-Product"" title=""View Details"">ASUS ROG Strix GL503VM-DB74 LED LCD Screen 15.6"" FHD Gaming 120Hz Display NEW</a>","ASUS ROG Strix GL503VM-DB74 LED LCD Screen 15.6"" FHD Gaming 120Hz Display NEW",$118.80,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/acer-ek240y-abi-23-8/p/0JC-000P-00H91?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIACA1BVM9460-_-Product"" title=""View Details"">Acer EK0 - 23.8"" Monitor Full HD 1920x1080 60Hz IPS 16:9 5ms 250Nit HDMI</a>","Acer EK0 - 23.8"" Monitor Full HD 1920x1080 60Hz IPS 16:9 5ms 250Nit HDMI",$94.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-032Y2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APR0237-_-Product"" title=""View Details"">HP Omen 15-AX250WM 15-AX210MS LED LCD Screen 15.6"" FHD 1080 IPS UWVA Display</a>","HP Omen 15-AX250WM 15-AX210MS LED LCD Screen 15.6"" FHD 1080 IPS UWVA Display",$108.84,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-23-full-hd/p/0JC-006W-00015?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-006W-00015-_-Product"" title=""View Details"">ViewZ VZ-PVM-I2W3N 23"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-I2W3N 23"" LED LCD Monitor - 16:9",$885.20,$29.58 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-000P-00H59?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAD6HCGK1809-_-Product"" title=""View Details"">Acer - 23.8"" IPS LED FHD FreeSync Monitor - Black KA242Y BI</a>","Acer - 23.8"" IPS LED FHD FreeSync Monitor - Black KA242Y BI",$171.99,$20.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/1B4-03TK-00076?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAMSJBGD7701-_-Product"" title=""View Details"">B140HAN03.3 14"" Led Lcd Replacement Screen - FHD 1920x1080 Only!</a>","B140HAN03.3 14"" Led Lcd Replacement Screen - FHD 1920x1080 Only!",$85.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/viewsync-vsm-270r-real-144hz-27/p/0JC-009R-00002?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA3PC5H62810-_-Product"" title=""View Details"">Viewsync 24"" 1920x1080 Gaming Monitor, 144Hz, 1ms, LOS, Game Mode, Flicker Free, Low Blue Light, RGB, HDMI1.4V, DP1.2V, Virtual UHD - VSM 270R REAL 144Hz</a>","Viewsync 24"" 1920x1080 Gaming Monitor, 144Hz, 1ms, LOS, Game Mode, Flicker Free, Low Blue Light, RGB, HDMI1.4V, DP1.2V, Virtual UHD - VSM 270R REAL 144Hz",$359.90,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/aoc-i2369vm-23-full-hd/p/N82E16824160193?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA87B6V42388-_-Product"" title=""View Details"">AOC I2369VM 23"" 6ms HDMI Widescreen LED Backlight LCD Monitor</a>","AOC I2369VM 23"" 6ms HDMI Widescreen LED Backlight LCD Monitor",$613.98,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00AW-001N1?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAEVEB8M2089-_-Product"" title=""View Details"">Eyoyo Portable Touchscreen Battery Monitor For Pc 1920x1080 HD IPS 15.6-Inch Display Computer LED Monitor with Leather Case for mobile phone Samsung HuaweiPS4/Xbox/Phone/Camera</a>",Eyoyo Portable Touchscreen Battery Monitor For Pc 1920x1080 HD IPS 15.6-Inch Display Computer LED Monitor with Leather Case for mobile phone Samsung HuaweiPS4/Xbox/Phone/Camera,$189.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02T30?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APN8305-_-Product"" title=""View Details"">HP Pavilion 15-CX0020NR 15-CX0030NR LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-CX0020NR 15-CX0030NR LED LCD Screen 15.6"" FHD IPS Gaming Display",$85.18,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/hikvision-32-full-hd/p/0JC-0094-00001?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-0094-00001-_-Product"" title=""View Details"">Hikvision DS-D5032FL 32"" LED LCD Monitor - 16:9 - 8 ms</a>","Hikvision DS-D5032FL 32"" LED LCD Monitor - 16:9 - 8 ms",$597.54,$38.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-045Z9?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466AY71613-_-Product"" title=""View Details"">New Acer Aspire E 15 E5-575G-53VG 15.6' FULL-HD 1080P LED LCD Screen/ Display</a>",New Acer Aspire E 15 E5-575G-53VG 15.6' FULL-HD 1080P LED LCD Screen/ Display,$74.42,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-04A06?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466AY73949-_-Product"" title=""View Details"">New Acer ASPIRE VX5 591G-54VG 15.6 IPS 1920X1080 Full-HD Laptop LED LCD Screen</a>",New Acer ASPIRE VX5 591G-54VG 15.6 IPS 1920X1080 Full-HD Laptop LED LCD Screen,$63.59,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/1B4-03TK-00046?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAMSJBG68051-_-Product"" title=""View Details"">N156HHE-GA1 Laptop Led Lcd Screen 15.6"" 120 HZ FHD 1920x1080</a>","N156HHE-GA1 Laptop Led Lcd Screen 15.6"" 120 HZ FHD 1920x1080",$82.35,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/15Z-002T-00VZ3?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAPSAC998868-_-Product"" title=""View Details"">2017 Flagship HP 27"" Widescreen IPS LED Full HD Monitor, LED Backlighting, 7ms response time, 178 degrees viewing angles, 10,000,000:1 dynamic contrast ratio, 2 HDMI, VGA Inputs, Natural Silver</a>","2017 Flagship HP 27"" Widescreen IPS LED Full HD Monitor, LED Backlighting, 7ms response time, 178 degrees viewing angles, 10,000,000:1 dynamic contrast ratio, 2 HDMI, VGA Inputs, Natural Silver",$453.90,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-0019-024M8?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAGE5BZM7498-_-Product"" title=""View Details"">HP 1FH47A8#ABA 23.8"" Elitedisplay E243 FHD LED-Backlit IPS Monitor w/ 1920x1080</a>","HP 1FH47A8#ABA 23.8"" Elitedisplay E243 FHD LED-Backlit IPS Monitor w/ 1920x1080",$212.49,$8.49 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-0019-02AP2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAKKBCA52325-_-Product"" title=""View Details"">HP 24f 2XN60AA#ABA Silver / Black 23.8"" 5ms (GTG) Widescreen LED Backlight LCD/LED Monitor 300 cd/m2 SC 10,000,000:1 (1,000:1)</a>","HP 24f 2XN60AA#ABA Silver / Black 23.8"" 5ms (GTG) Widescreen LED Backlight LCD/LED Monitor 300 cd/m2 SC 10,000,000:1 (1,000:1)",$218.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/lg-23m45d-b-23-6/p/N82E16824005643?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFGW8WB3968-_-Product"" title=""View Details"">LG  23M45D-B  Black  23.6""  5ms  Widescreen LED Backlight LCD Monitor TN</a>","LG  23M45D-B  Black  23.6""  5ms  Widescreen LED Backlight LCD Monitor TN",$299.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-32-full-hd/p/0JC-006W-00017?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2222-_-Product"" title=""View Details"">ViewZ VZ-PVM-I4B3N 32"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-I4B3N 32"" LED LCD Monitor - 16:9","$1,473.99",$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=36
,"<a class=""item-title"" href=""https://www.newegg.com/planar-21-5-full-hd/p/N82E16824016437?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFJ8B5P6535-_-Product"" title=""View Details"">Planar PLL2251MW 21.5"" Edge LED LCD Monitor - 16:9 - 12.50 ms GTG</a>","Planar PLL2251MW 21.5"" Edge LED LCD Monitor - 16:9 - 12.50 ms GTG",$132.13,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/hp-21-5-full-hd/p/0JC-0019-02408?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-0019-02408-_-Product"" title=""View Details"">HP Z22n G2 21.5"" WLED LCD Monitor - 16:9 - 5 ms</a>","HP Z22n G2 21.5"" WLED LCD Monitor - 16:9 - 5 ms",$244.99,$6.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-32-full-hd/p/0JC-006W-00010?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2234-_-Product"" title=""View Details"">ViewZ VZ-PVM-Z4B3N 32"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-Z4B3N 32"" LED LCD Monitor - 16:9",$907.00,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824022685?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-022-685-_-Product"" title=""View Details"">Samsung CFG7 Series C24FG73FQN Matte Dark Blue Black 23.5"" Curved FHD 1080p 1ms 144Hz AMD FreeSync Monitor, 350 cd/m2, HDMI, DisplayPort, Tilt, Height Adjustable, VESA Compatible</a>","Samsung CFG7 Series C24FG73FQN Matte Dark Blue Black 23.5"" Curved FHD 1080p 1ms 144Hz AMD FreeSync Monitor, 350 cd/m2, HDMI, DisplayPort, Tilt, Height Adjustable, VESA Compatible","$1,029.99",Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/nec-display-21-5/p/0JC-0017-00141?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-0017-00141-_-Product"" title=""View Details"">NEC Display AccuSync AS221F-BK 21.5"" 1920x1080 FHD LED LCD 6ms 75Hz Monitor</a>","NEC Display AccuSync AS221F-BK 21.5"" 1920x1080 FHD LED LCD 6ms 75Hz Monitor",$167.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/hp-z7y57aa-aba-24-5-full-hd/p/N82E16824276592?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAKVHBHP2277-_-Product"" title=""View Details"">HP Omen 25 Z7Y57AA#ABA 25"" (Actual size 24.5"") Full HD 1920 x 1080 144Hz 1ms GTG 2x HDMI, DisplayPort AMD FreeSync Anti-Glare Widescreen LED Backlit Gaming Monitor</a>","HP Omen 25 Z7Y57AA#ABA 25"" (Actual size 24.5"") Full HD 1920 x 1080 144Hz 1ms GTG 2x HDMI, DisplayPort AMD FreeSync Anti-Glare Widescreen LED Backlit Gaming Monitor",$359.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-27-full-hd/p/0JC-006W-00020?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2232-_-Product"" title=""View Details"">ViewZ VZ-PVM-Z3W3N 27"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-Z3W3N 27"" LED LCD Monitor - 16:9",$773.00,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/avue-avg22wbv-2d-21-5-full-hd/p/16E-0017-00002?Description=1080p monitor&amp;cm_re=1080p_monitor-_-16E-0017-00002-_-Product"" title=""View Details"">Avue AVG22WBV-2D 21.5"" LED LCD Monitor - 16:9 - 2 ms</a>","Avue AVG22WBV-2D 21.5"" LED LCD Monitor - 16:9 - 2 ms",$187.64,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/acer-27-full-hd/p/0JC-000P-007M1?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-000P-007M1-_-Product"" title=""View Details"">Acer K272HL 27"" LED LCD Monitor - 16:9 - 4 ms GTG</a>","Acer K272HL 27"" LED LCD Monitor - 16:9 - 4 ms GTG",$437.73,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/eizo-ev2450fx-bk-23-8-full-hd/p/N82E16824136148?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-136-148-_-Product"" title=""View Details"">Eizo FlexScan EV2450FX-BK 23.8"" LED LCD Monitor - 16:9</a>","Eizo FlexScan EV2450FX-BK 23.8"" LED LCD Monitor - 16:9",$534.99,$22.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-32-full-hd/p/0JC-006W-00014?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2224-_-Product"" title=""View Details"">ViewZ VZ-PVM-I4W3N 32"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-I4W3N 32"" LED LCD Monitor - 16:9","$1,402.76",$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-0019-02A71?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-0019-02A71-_-Product"" title=""View Details"">HP EliteDisplay E243 23.8-Inch Screen LED-Lit 2-Pack Monitor Silver (1FH47A8#ABA)</a>",HP EliteDisplay E243 23.8-Inch Screen LED-Lit 2-Pack Monitor Silver (1FH47A8#ABA),$379.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-04581?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466AY71247-_-Product"" title=""View Details"">New Acer ASPIRE VX5 591G-54VG 15.6 1920X1080 Full-HD Laptop LED LCD Screen</a>",New Acer ASPIRE VX5 591G-54VG 15.6 1920X1080 Full-HD Laptop LED LCD Screen,$74.42,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/aoc-e2460sh-24/p/N82E16824160250?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA87B6V42327-_-Product"" title=""View Details"">AOC E2460SH Black 24"" 1ms HDMI Widescreen LED Backlight LCD Monitor 250 cd/m2 1,000:1 Built-in Speakers</a>","AOC E2460SH Black 24"" 1ms HDMI Widescreen LED Backlight LCD Monitor 250 cd/m2 1,000:1 Built-in Speakers",$559.98,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/15Z-0449-00003?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAS71CDP4782-_-Product"" title=""View Details"">VS229HP 215quot Full HD 1920x1080 IPS HDMI DVI VGA Monitor Black</a>",VS229HP 215quot Full HD 1920x1080 IPS HDMI DVI VGA Monitor Black,$143.11,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-003V-000S7?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAKWFCTC7192-_-Product"" title=""View Details"">Elo E611480 I-Series 2.0 15"" All-in-One Touchscreen Computer for Android, Value</a>","Elo E611480 I-Series 2.0 15"" All-in-One Touchscreen Computer for Android, Value","$1,112.59",Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/acer-um-qb7aa-002-23-8-full-hd/p/0JC-000P-007B5?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-000P-007B5-_-Product"" title=""View Details"">Acer B247Y 23.8"" LED LCD Monitor - 16:9 - 4 ms GTG</a>","Acer B247Y 23.8"" LED LCD Monitor - 16:9 - 4 ms GTG",$292.07,$38.50 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/nec-display-solutions-as242w-bk-23-6-full-hd/p/N82E16824002927?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-002-927-_-Product"" title=""View Details"">NEC AS242W-BK 24"" Widescreen LED Backlit LCD Monitor</a>","NEC AS242W-BK 24"" Widescreen LED Backlit LCD Monitor",$221.99,$18.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00AW-00108?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-00AW-00108-_-Product"" title=""View Details"">Eyoyo 8 Inch HDMI Monitor 1024x768 Resolution Display Portable 4:3 TFT LCD Mini HD Color Video Screen</a>",Eyoyo 8 Inch HDMI Monitor 1024x768 Resolution Display Portable 4:3 TFT LCD Mini HD Color Video Screen,$83.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/sharp-ll-b270-27-full-hd/p/N82E16824007209?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAJKMBXE9006-_-Product"" title=""View Details"">Sharp LL-B270 27"" Edge LED LCD Monitor - 16:9 - 8 ms GTG</a>","Sharp LL-B270 27"" Edge LED LCD Monitor - 16:9 - 8 ms GTG",$316.26,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/1B4-01CW-001B6?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA3ANAYE9736-_-Product"" title=""View Details"">B156HAN10.0 Laptop Led Lcd Screen 15.6"" FHD 1920x1080 40-Pin</a>","B156HAN10.0 Laptop Led Lcd Screen 15.6"" FHD 1920x1080 40-Pin",$119.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-27-full-hd/p/0JC-006W-00005?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2230-_-Product"" title=""View Details"">ViewZ VZ-PVM-Z3B3N 27"" 3D LED LCD Monitor - 16:9 - 12 ms</a>","ViewZ VZ-PVM-Z3B3N 27"" 3D LED LCD Monitor - 16:9 - 12 ms",$953.14,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-23-full-hd/p/0JC-006W-00022?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2228-_-Product"" title=""View Details"">ViewZ VZ-PVM-Z2W3N 23"" LED LCD Monitor - 16:9 - 8.50 ms</a>","ViewZ VZ-PVM-Z2W3N 23"" LED LCD Monitor - 16:9 - 8.50 ms",$592.00,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/1B4-03TK-00045?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAMSJBG68050-_-Product"" title=""View Details"">N173HCE-G33 Laptop Led Lcd Screen 17.3"" FHD 1920x1080 144Hz 40-Pin</a>","N173HCE-G33 Laptop Led Lcd Screen 17.3"" FHD 1920x1080 144Hz 40-Pin",$113.59,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-004W-003W4?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAAMUA7A8852-_-Product"" title=""View Details"">14.0"" 1920x1080 LED LCD Screen R140NWF5 R1 FRU 00UR895 PN SD10M65528 00NY421 Cell-Touch</a>","14.0"" 1920x1080 LED LCD Screen R140NWF5 R1 FRU 00UR895 PN SD10M65528 00NY421 Cell-Touch",$132.45,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
,"<a class=""item-title"" href=""https://www.newegg.com/viewz-32-full-hd/p/0JC-006W-00021?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFMC9CV2236-_-Product"" title=""View Details"">ViewZ VZ-PVM-Z4W3N 32"" LED LCD Monitor - 16:9</a>","ViewZ VZ-PVM-Z4W3N 32"" LED LCD Monitor - 16:9",$907.00,$44.00 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=37
